district_id,district_name,state_name,year,min,max,mean,sum,std,median,valid_pixel_count,valid_pixel_share,log1p_mean,log1p_median
515,Aurangabad,Maharashtra,2012,0.06483493000268936,41.69232177734375,0.5339475759480532,5786.923828125,1.7890987957358029,0.23071323335170746,10838.0,,0.4278445276205818,0.20759386584144587
191,Azamgarh,Uttar Pradesh,2012,0.035720981657505035,15.065080642700195,0.5386433953406827,2568.251708984375,0.6699079157983477,0.40825319290161133,4768.0,,0.4309011160780045,0.3423500660733479
2,Badgam,Jammu & Kashmir,2012,0.0716150775551796,13.196598052978516,0.7384199841285013,1146.7662353515625,1.5376409138587408,0.23403207957744598,1553.0,,0.5529766455960908,0.21028692156137774
556,Bagalkot,Karnataka,2012,0.0,23.976377487182617,0.41702388854847494,2871.20947265625,1.0422823092564095,0.21415778994560242,6885.0,,0.34855881910453085,0.19405065943475097
63,Bageshwar,Uttarakhand,2012,0.0,2.726516008377075,0.24956164190391986,659.3418579101562,0.182840879195033,0.1993459016084671,2642.0,,0.22279280333246343,0.18177632618981504
139,Baghpat,Uttar Pradesh,2012,0.2217661589384079,9.800363540649414,0.7431306757478633,1130.3017578125,0.7388865942709987,0.5510268807411194,1521.0,,0.5556827354705367,0.438917215276403
180,Bahraich,Uttar Pradesh,2012,0.032059721648693085,13.399961471557617,0.28314035949769273,1388.2371826171875,0.6010739729629795,0.18656177818775177,4903.0,,0.24931047910242107,0.1710598631216518
324,Baksa,Assam,2012,0.0,0.7319096922874451,0.1307813869098725,347.48614501953125,0.08564502338753834,0.11910995095968246,2657.0,,0.12290888659382819,0.1125336827330437
457,Balaghat,Madhya Pradesh,2012,0.0,11.65366268157959,0.16448898895495698,1644.23193359375,0.35359540181095883,0.10029707849025726,9996.0,,0.1522823546985477,0.09558021469640073
393,Balangir,Odisha,2012,0.0,18.012020111083984,0.20502806352658934,1444.832763671875,0.5627774840766945,0.11856669187545776,7047.0,,0.18650285590511242,0.11204812634433345
377,Baleshwar,Odisha,2012,0.0,14.240209579467773,0.5148578755701467,2158.799072265625,0.8615579279238609,0.3406066298484802,4193.0,,0.41532162305590437,0.2931222203632379
193,Ballia,Uttar Pradesh,2012,0.0,30.02583885192871,0.5464207526819029,1830.509521484375,0.9924590354907254,0.3971731662750244,3350.0,,0.435943068817994,0.3344510284089892
182,Balrampur,Uttar Pradesh,2012,0.016696523874998093,16.682743072509766,0.2661967808472296,1001.698486328125,0.5092799889927995,0.18048903346061707,3763.0,,0.23601774675159579,0.16592878775916847
469,Banas Kantha,Gujarat,2012,0.07195568084716797,16.41242790222168,0.34814295212765956,4090.6796875,0.4533701337994666,0.2702450156211853,11750.0,,0.29872805443991673,0.23920980754870566
170,Banda,Uttar Pradesh,2012,0.0,25.37604522705078,0.2902312583111702,1459.572998046875,0.6819358368834927,0.1810149997472763,5029.0,,0.254821472315292,0.16637423802134046
9,Bandipore,Jammu & Kashmir,2012,0.06733367592096329,16.39621353149414,0.21201882790906965,594.5007934570312,0.4723415970362535,0.16244292259216309,2804.0,,0.19228742210490268,0.15052375842853544
583,Bangalore Rural,Karnataka,2012,0.10392347723245621,73.1622314453125,1.6119158823086788,3849.255126953125,4.065349583028912,0.7830324172973633,2388.0,,0.9600840065727501,0.5783155200378582
572,Bangalore,Karnataka,2012,0.18885736167430878,109.86754608154297,15.686628472222223,35294.9140625,21.43122688236022,4.279049873352051,2250.0,,2.8146077084129364,1.6637461332967667
225,Banka,Bihar,2012,0.0,13.631024360656738,0.16946246581604307,581.4257202148438,0.39722817262713395,0.1207127720117569,3431.0,,0.15654421231248153,0.11396488647004495
339,Bankura,West Bengal,2012,0.0,24.868955612182617,0.5274970056889335,4001.59228515625,0.9763218565725396,0.336006224155426,7586.0,,0.4236304517925814,0.2896847339025734
125,Banswara,Rajasthan,2012,0.08655576407909393,24.671092987060547,0.4059834085255469,2004.340087890625,0.7978645205983782,0.28124114871025085,4937.0,,0.34073699283915054,0.24782925555701202
176,Bara Banki,Uttar Pradesh,2012,0.02169758453965187,11.986953735351562,0.392662573642418,1676.669189453125,0.6546017734887628,0.26271146535873413,4270.0,,0.3312174354785214,0.23326136545511778
370,Bargarh,Odisha,2012,0.0,17.09014320373535,0.29247968762498,1828.29052734375,0.6445352994657042,0.15267392992973328,6251.0,,0.2565626117063412,0.1420843998424247
8,Baramula,Jammu & Kashmir,2012,0.07891201972961426,17.709218978881836,0.7162190300570298,1538.4384765625,1.3127631733806255,0.3879591226577759,2148.0,,0.5401236328138664,0.32783441111619366
128,Baran,Rajasthan,2012,0.03845535218715668,39.65302276611328,0.5181632556902677,3919.905029296875,1.1594925705795867,0.306435763835907,7565.0,,0.4175012197587494,0.26730263816890004
335,Barddhaman,West Bengal,2012,0.03106917254626751,95.31831359863281,1.452247008324662,11164.875,3.430907303721799,0.49795007705688477,7688.0,,0.8970047504899512,0.4040975581424178
150,Bareilly,Uttar Pradesh,2012,0.10671743750572205,28.43267822265625,0.770779869412682,3336.7060546875,1.9679231176576844,0.3455517590045929,4329.0,,0.5714200537361709,0.2968041586757783
115,Barmer,Rajasthan,2012,0.03538364917039871,490.1440734863281,0.2557040583179465,8101.4716796875,3.4078532005367315,0.1431044191122055,31683.0,,0.22769641792437503,0.13374773594379882
54,Barnala,Punjab,2012,0.2152126133441925,20.012407302856445,0.8365358364880606,1436.33203125,1.1469634247949387,0.5179340839385986,1717.0,,0.6078810995574205,0.4173502550652839
303,Barpeta,Assam,2012,0.0,2.446338415145874,0.15086674181792847,389.0853271484375,0.11478736168864186,0.12556710839271545,2579.0,,0.14051534703191157,0.1182870049915823
441,Barwani,Madhya Pradesh,2012,0.0,14.307644844055176,0.22141307281031988,1301.24462890625,0.46994068064563127,0.15282616019248962,5877.0,,0.20000844488562694,0.14221645818727563
414,Bastar,Chhattisgarh,2012,0.0,24.61961555480957,0.13289055276380127,1464.1881103515625,0.5540921517093579,0.08955329656600952,11018.0,,0.1247723778774549,0.08576779257781188
185,Basti,Uttar Pradesh,2012,0.08249617367982864,9.729188919067383,0.6104706986108436,1980.9774169921875,0.5829539617763285,0.4899679720401764,3245.0,,0.47652649565331145,0.3987546244512916
46,Bathinda,Punjab,2012,0.21906475722789764,411.6818542480469,1.472406675700307,5755.6376953125,8.905142628675009,0.5693462491035461,3909.0,,0.9051920388884425,0.4506591307960192
391,Bauda,Odisha,2012,0.0,3.029369354248047,0.12878979222055828,430.6730651855469,0.12242847311792325,0.11549648642539978,3344.0,,0.12114607847921997,0.10929958510996274
222,Begusarai,Bihar,2012,0.0,152.7964324951172,0.6089363860020901,1311.0400390625,3.7653746762260853,0.1862872987985611,2153.0,,0.4755733308719765,0.17082851305975616
555,Belgaum,Karnataka,2012,0.0,35.62400817871094,0.426801091579088,5990.1533203125,1.323781085735601,0.22105418145656586,14035.0,,0.35543493955633537,0.19971456880134375
565,Bellary,Karnataka,2012,0.0,91.40522766113281,0.6955869087406336,6126.7294921875,2.6894363664990513,0.22978031635284424,8808.0,,0.5280289397426864,0.2068355488414432
447,Betul,Madhya Pradesh,2012,0.0,33.824806213378906,0.1750236950135907,1907.583251953125,0.6696049025780219,0.11127640306949615,10899.0,,0.16128831336180524,0.10550926735629035
378,Bhadrak,Odisha,2012,0.0,7.279148101806641,0.3165983265153379,844.3677368164062,0.46782336992437024,0.2395118921995163,2667.0,,0.2750513849854646,0.21471766679925391
224,Bhagalpur,Bihar,2012,0.0,47.24182891845703,0.6151818618963194,1740.3494873046875,1.9478654540513414,0.2512648403644562,2829.0,,0.47944755832015373,0.22415491200809273
506,Bhandara,Maharashtra,2012,0.0,7.506809234619141,0.2276443987869769,946.54541015625,0.4091014814054095,0.1368546336889267,4158.0,,0.20509721025424527,0.12826535583747384
105,Bharatpur,Rajasthan,2012,0.11970053613185883,25.177019119262695,0.8204184252536739,4689.51171875,1.1905471676932253,0.5503261685371399,5716.0,,0.5990663786503677,0.43846534010787563
488,Bharuch,Gujarat,2012,0.0,533.3488159179688,1.5888214324737762,9088.05859375,11.514888204621938,0.4329090118408203,5720.0,,0.9512027267699595,0.3597066519528436
481,Bhavnagar,Gujarat,2012,0.008579472079873085,28.804183959960938,0.5053026642738818,4575.515625,0.9808701816056353,0.2943994700908661,9055.0,,0.4089939838115942,0.2580468579360871
122,Bhilwara,Rajasthan,2012,0.006269000470638275,23.095237731933594,0.44705115730294825,5200.9931640625,1.054568440800466,0.2626126706600189,11634.0,,0.36952780106929206,0.2331831222725049
420,Bhind,Madhya Pradesh,2012,0.03669099137187004,18.711238861083984,0.3761060805911182,1880.154296875,0.9505345185463335,0.21927133202552795,4999.0,,0.31925782999245195,0.19825341147754907
81,Bhiwani,Haryana,2012,0.12571868300437927,19.8620662689209,0.6922333236008871,3667.4521484375,1.0825908752699758,0.40953269600868225,5298.0,,0.5260491497862326,0.3432582281874721
231,Bhojpur,Bihar,2012,0.0,9.400643348693848,0.264096734373517,695.6307983398438,0.4918638499312588,0.15871909260749817,2634.0,,0.23435782315516226,0.14731516449580806
444,Bhopal,Madhya Pradesh,2012,0.11332996189594269,48.53184509277344,1.7621278019404483,5267.0,4.693630184803586,0.3534712791442871,2989.0,,1.016001325437406,0.3026726101531637
523,Bid,Maharashtra,2012,0.0,23.901803970336914,0.39045231313884154,4583.91015625,0.7848925358114962,0.24838244915008545,11740.0,,0.3296290993456891,0.22184867264062752
558,Bidar,Karnataka,2012,0.0,33.4091911315918,0.45371083561554515,2609.291015625,1.1979127125717624,0.21826346218585968,5751.0,,0.3741194842405817,0.19742645311002255
417,Bijapur,Chhattisgarh,2012,0.0,2.7427024841308594,0.027304108205426485,254.88385009765625,0.07266439464224346,0.0,9335.0,,0.02693800026394163,0.0
557,Bijapur,Karnataka,2012,0.0,29.194698333740234,0.2555554308575016,2824.14306640625,0.7955816154564346,0.14588573575019836,11051.0,,0.22757804906503643,0.13617790629721233
134,Bijnor,Uttar Pradesh,2012,0.09999790042638779,21.952903747558594,0.5030493046309787,2503.17333984375,0.8536873611599506,0.3289165198802948,4976.0,,0.40749591437848764,0.2843639635221655
101,Bikaner,Rajasthan,2012,0.056129030883312225,27.81148910522461,0.2667168613810472,9173.9931640625,0.7472332774408276,0.1572829782962799,34396.0,,0.2364284046851754,0.1460749976468022
406,Bilaspur,Chhattisgarh,2012,0.0,80.92443084716797,0.7322618101848019,6632.09521484375,1.9428283177060484,0.37426847219467163,9057.0,,0.5494279593314105,0.3179215693235039
30,Bilaspur,Himachal Pradesh,2012,0.14705567061901093,14.352558135986328,0.5200306204862373,715.5621337890625,0.7787579174963384,0.37982863187789917,1376.0,,0.41873047971201116,0.32195931165953995
334,Birbhum,West Bengal,2012,0.02750328928232193,28.506364822387695,0.5540382023113609,2766.312744140625,0.8991982233865298,0.3948778510093689,4993.0,,0.44085683485523747,0.33280684943910077
275,Bishnupur,Manipur,2012,0.001144582056440413,2.9054384231567383,0.29865578039368584,160.07949829101562,0.31746897979902217,0.20565377175807953,536.0,,0.2613297144233117,0.18702196899285636
355,Bokaro,Jharkhand,2012,0.03670518472790718,65.83296203613281,1.4420333360468902,4428.484375,3.295688840352957,0.5637118816375732,3071.0,,0.8928310267201899,0.44706240625092586
319,Bongaigaon,Assam,2012,0.0,2.5950558185577393,0.2610736795373865,309.1112365722656,0.22832459008136227,0.20405641198158264,1184.0,,0.23196348472659134,0.18569619959432523
149,Budaun,Uttar Pradesh,2012,0.07315824180841446,25.052675247192383,0.4880569022796024,2823.4091796875,0.9849150824903203,0.33010169863700867,5785.0,,0.39747117645904284,0.2852554044509606
142,Bulandshahr,Uttar Pradesh,2012,0.13958710432052612,23.97233009338379,0.8338815283587598,3388.89453125,1.3382410584322804,0.5558379292488098,4064.0,,0.6064347743425146,0.4420142617508618
500,Buldana,Maharashtra,2012,0.0,8.699250221252441,0.2820721914746103,2949.62890625,0.39850528667223994,0.19339346885681152,10457.0,,0.2484776685156997,0.17680090337158932
121,Bundi,Rajasthan,2012,0.014786177314817905,22.70205307006836,0.41747090926371655,2590.824462890625,0.80308853823415,0.24304834008216858,6206.0,,0.34887423384390004,0.21756670162127215
467,Burhanpur,Madhya Pradesh,2012,0.0,17.4497127532959,0.17846572144330408,617.8483276367188,0.738929843605243,0.09546168148517609,3462.0,,0.16421335637221685,0.09117590133590897
232,Buxar,Bihar,2012,0.03406137973070145,5.849858283996582,0.2999111853213956,568.9315185546875,0.40708050342754326,0.21056616306304932,1897.0,,0.26229594315010113,0.19108815353390016
316,Cachar,Assam,2012,-0.006437553558498621,3.2116549015045166,0.18420908105282383,772.2044677734375,0.21547610001994955,0.13239049911499023,4192.0,,0.16907510959890715,0.12433088417713133
95,Central,NCT of Delhi,2012,25.491111755371094,78.21810150146484,58.00276402064732,812.0386962890625,15.67058011066978,59.41493225097656,14.0,,4.0775842906159765,4.1012362970845615
23,Chamba,Himachal Pradesh,2012,0.0,10.09990119934082,0.19412630085877708,1496.5196533203125,0.306548089057581,0.1546269804239273,7709.0,,0.17741478898985766,0.14377733113880328
57,Chamoli,Uttarakhand,2012,0.0,13.048287391662598,0.24390471954228726,2227.093994140625,0.3636919893743868,0.18847522139549255,9131.0,,0.21825539937586244,0.17267115896425284
65,Champawat,Uttarakhand,2012,0.03784317523241043,4.794713497161865,0.2661963782726653,506.3055114746094,0.1754900134672115,0.23516251146793365,1902.0,,0.23601742881157703,0.21120254965611307
284,Champhai,Mizoram,2012,0.032255761325359344,1.5578621625900269,0.12451123698093869,457.45428466796875,0.053219825623242664,0.11874324083328247,3674.0,,0.117348485236081,0.11220594887540979
578,Chamrajnagar,Karnataka,2012,-0.010189136490225792,17.97127914428711,0.2871814865190823,1674.26806640625,0.7483996402515855,0.1426537185907364,5830.0,,0.25245493383862777,0.13335338054820742
196,Chandauli,Uttar Pradesh,2012,0.0,22.468616485595703,0.5947740052445798,1666.5567626953125,1.289994787666015,0.3243829607963562,2802.0,,0.4667320366960713,0.2809466610059235
280,Chandel,Manipur,2012,0.0,0.5798797607421875,0.11958118880468305,419.25164794921875,0.03688066716930764,0.11854724586009979,3506.0,,0.11295467680729569,0.11203074143153983
55,Chandigarh,Chandigarh,2012,1.4375251531600952,37.12966537475586,15.579985458485401,2134.4580078125,7.194577681066344,16.906888961791992,137.0,,2.8081962726552203,2.885185497008458
509,Chandrapur,Maharashtra,2012,0.0,28.356159210205078,0.2721367888100256,3292.5830078125,1.0310409433261412,0.05905395746231079,12099.0,,0.24069799750875576,0.057376016654921105
253,Changlang,Arunanchal Pradesh,2012,-0.02399701066315174,47.60227584838867,0.08002169637158409,456.4437561035156,0.7524018516481569,0.027008289471268654,5704.0,,0.07698113016729062,0.026650002453543317
347,Chatra,Jharkhand,2012,0.0,8.17906379699707,0.14029636277067226,580.6866455078125,0.3860657300934944,0.09070125222206116,4139.0,,0.13128819596344474,0.08682084004217448
603,Chennai,Tamil Nadu,2012,0.0,25.510303497314453,10.389443178530092,1402.5748291015625,5.912832115288447,10.261801719665527,135.0,,2.4326868893922793,2.4214166205386984
425,Chhatarpur,Madhya Pradesh,2012,0.0015582042979076505,18.76720428466797,0.30975892958974194,2970.588134765625,0.6210108578526137,0.18796412646770477,9590.0,,0.2698430970647735,0.17224102390852133
455,Chhindwara,Madhya Pradesh,2012,0.0,16.340871810913086,0.20140099393276137,2579.342529296875,0.48246971151007917,0.12397866696119308,12807.0,,0.18348837074568547,0.1168747717194927
582,Chikkaballapura,Karnataka,2012,0.0,48.63446044921875,0.4887647189433876,2132.48046875,1.5703020797221938,0.2545250654220581,4363.0,,0.3979467284182723,0.22675706703291126
570,Chikmagalur,Karnataka,2012,0.0,31.75623321533203,0.23964083649486348,1790.356689453125,0.8840976102081259,0.13344581425189972,7471.0,,0.21482168967285184,0.12526238589858535
320,Chirang,Assam,2012,0.0,26.205472946166992,0.3416090335042234,664.7711791992188,1.078412035652221,0.16472285985946655,1946.0,,0.293869664885397,0.15248317018505192
566,Chitradurga,Karnataka,2012,0.0,28.94363784790039,0.3772097192207292,3305.48876953125,0.963631667106823,0.20696257054805756,8763.0,,0.3200595096899241,0.18810693131812517
171,Chitrakoot,Uttar Pradesh,2012,0.0,19.032508850097656,0.31254406806078266,1069.2132568359375,0.7062991053183673,0.1936841905117035,3421.0,,0.2719672905853499,0.1770444829260193
126,Chittaurgarh,Rajasthan,2012,0.023840632289648056,72.70154571533203,0.6209370890102258,5252.5068359375,1.738257894545861,0.3187498152256012,8459.0,,0.4830044320128894,0.2766841781289416
554,Chittoor,Andhra Pradesh,2012,0.0,41.839073181152344,0.40378565457102616,6343.06884765625,1.2353728160308173,0.19200602173805237,15709.0,,0.3391726262642679,0.17563762042406583
274,Churachandpur,Manipur,2012,0.0,3.0143280029296875,0.13143291170634921,662.421875,0.1080443628416117,0.12135176360607147,5040.0,,0.12348489286775989,0.11453488934147377
102,Churu,Rajasthan,2012,0.06583782285451889,15.232857704162598,0.30039627086752085,4759.478515625,0.565383786937474,0.19573308527469635,15844.0,,0.2626690417624193,0.17875945777443053
632,Coimbatore,Tamil Nadu,2012,0.0,19.652389526367188,0.9936510127254141,4738.7216796875,1.8678567961677552,0.4407346248626709,4769.0,,0.6899676375287147,0.3651531396571315
617,Cuddalore,Tamil Nadu,2012,0.0,35.302669525146484,0.919659992718207,3492.86865234375,1.7453510037954483,0.4736698269844055,3798.0,,0.6521480832319798,0.38775577070054984
551,Y.s.r.,Andhra Pradesh,2012,-0.010207761079072952,25.354841232299805,0.2037397876628018,3206.8642578125,0.6954841088653215,0.0627833753824234,15740.0,,0.1854332003249912,0.06089129249892839
381,Cuttack,Odisha,2012,0.0,19.863147735595703,0.7266383651859504,3077.3134765625,1.4936573287711274,0.37340685725212097,4235.0,,0.5461763766500034,0.31729441009434883
496,Dadra & Nagar Haveli,Dadara & Nagar Havelli,2012,0.14403049647808075,31.395259857177734,2.797719818691038,1482.79150390625,4.309539417029473,1.1752628087997437,530.0,,1.334400838918777,0.7771494888731598
416,Dakshin Bastar Dantewada,Chhattisgarh,2012,0.0,14.342558860778809,0.0766210413024766,720.4676513671875,0.4194041266202561,0.00509397778660059,9403.0,,0.07382747116929853,0.005081047374653019
331,Dakshin Dinajpur,West Bengal,2012,0.014592637307941914,7.268730163574219,0.35041310176049023,843.4443359375,0.4405974685060497,0.26741957664489746,2407.0,,0.3004105469455547,0.2369830040913616
575,Dakshina Kannada,Karnataka,2012,0.0,44.592872619628906,0.47745048551933833,2262.160400390625,1.7533334074279912,0.1283278465270996,4738.0,,0.3903179573977079,0.12073675493136561
495,Daman,Daman & Diu,2012,0.4359337389469147,19.398683547973633,7.31843762520032,570.838134765625,4.685767103361354,6.472192287445068,78.0,,2.1184744517665717,2.011188434996524
428,Damoh,Madhya Pradesh,2012,0.0,48.965248107910156,0.30017061135544315,2425.078369140625,1.0682748796228443,0.16855211555957794,8079.0,,0.26249549536052774,0.15576547439551353
215,Darbhanga,Bihar,2012,0.0,9.606903076171875,0.2615933457343689,670.4637451171875,0.5159600469341165,0.1577635556459427,2563.0,,0.23237548218731616,0.14649017492252425
327,Darjiling,West Bengal,2012,0.0,12.915666580200195,0.47943222194454105,1723.558837890625,1.001492113870286,0.22767826914787292,3595.0,,0.3916583803484874,0.20512479959013216
325,Darrang,Assam,2012,0.0,3.940366268157959,0.20632314761171833,372.825927734375,0.23644027953529761,0.1490604132413864,1807.0,,0.1875770123396214,0.13894457645861946
0,Data Not Available,Jammu & Kashmir,2012,0.0,20.104801177978516,0.1969559766981016,20822.3828125,0.2519044669309857,0.15905719995498657,105721.0,,0.17978164786951745,0.14760691599138737
422,Datia,Madhya Pradesh,2012,0.07136356085538864,21.424869537353516,0.517744205482092,1091.40478515625,1.0586208711992855,0.32319968938827515,2108.0,,0.41722515718688485,0.28005281054442305
567,Davanagere,Karnataka,2012,0.0,27.803939819335938,0.3959237455317361,2443.641357421875,1.3618478905833677,0.18474841117858887,6172.0,,0.33355637930365895,0.16953044080417512
373,Debagarh,Odisha,2012,0.0,6.456183433532715,0.15888296645675296,481.733154296875,0.22365524690130062,0.13105401396751404,3032.0,,0.1474565812234011,0.12314995370141352
60,Dehradun,Uttarakhand,2012,0.07191266119480133,20.295547485351562,1.0824748198457566,3877.4248046875,2.2548428524027115,0.33210480213165283,3582.0,,0.7335570036751992,0.2867602493020852
350,Deoghar,Jharkhand,2012,0.025593936443328857,18.487028121948242,0.5243416772661501,1404.18701171875,1.2195547189477738,0.2711256742477417,2678.0,,0.421562629817111,0.2399028655628849
190,Deoria,Uttar Pradesh,2012,0.0,9.39906120300293,0.6125730284041155,1748.89599609375,0.5282844658761611,0.5152402520179749,2855.0,,0.47783105759506256,0.41557400857858856
437,Dewas,Madhya Pradesh,2012,0.0,29.46559715270996,0.34879744002587687,2645.27978515625,0.9595042047640704,0.21131691336631775,7584.0,,0.29921341029944526,0.19170812593027378
291,Dhalai,Tripura,2012,0.0,2.470726251602173,0.19807529334238447,491.8209533691406,0.17719392972900186,0.14025187492370605,2483.0,,0.18071634691898417,0.13124918091764431
412,Dhamtari,Chhattisgarh,2012,0.0,6.911148548126221,0.22314419434941352,970.23095703125,0.32238018756816234,0.1355227828025818,4348.0,,0.20142475192144457,0.1270931464771938
354,Dhanbad,Jharkhand,2012,0.10553847253322601,41.0369758605957,2.247196764823718,5258.4404296875,3.0915671135438356,1.0100979804992676,2340.0,,1.1777920902448502,0.6981834673999601
438,Dhar,Madhya Pradesh,2012,0.0,20.331207275390625,0.3720121614906394,3298.6318359375,0.9478396846955645,0.22289934754371643,8867.0,,0.31627839332464075,0.20122455368104417
630,Dharmapuri,Tamil Nadu,2012,0.0,13.820329666137695,0.324560053449527,1509.52880859375,0.47186437097750644,0.22115549445152283,4651.0,,0.28108036916988344,0.19979753710338147
562,Dharwad,Karnataka,2012,0.0,28.959625244140625,0.5665935704526345,2527.00732421875,1.6830519462752622,0.19553950428962708,4460.0,,0.4489035618015313,0.1785975515272407
106,Dhaulpur,Rajasthan,2012,0.07810327410697937,20.135005950927734,0.4581785457349588,1557.348876953125,0.8532383104740766,0.3075419068336487,3399.0,,0.37718808544075566,0.26814896755891615
308,Dhemaji,Assam,2012,0.0,3.6567113399505615,0.08880348606025652,262.2366943359375,0.12864326934588866,0.07354893535375595,2953.0,,0.08507937409526971,0.070969922163838
